episode,predator_reward,prey_reward,capture_rate,predator_elo,prey_elo,policy_loss,value_loss,entropy
1044,0.71,-0.71,0.3,1052.5,947.5,-0.00217,0.044864,0.279329
1045,-2.0,2.0,0.3,1047.81,952.19,-0.00217,0.044864,0.279329
1046,-2.0,2.0,0.3,1043.51,956.49,-0.00217,0.044864,0.279329
1047,0.95,-0.95,0.35,1055.59,944.41,-0.00217,0.044864,0.279329
1048,-2.0,2.0,0.35,1050.64,949.36,-0.002853,0.043298,0.299366
1049,-2.0,2.0,0.3,1046.1,953.9,-0.002853,0.043298,0.299366
1050,-2.0,2.0,0.25,1041.95,958.05,-0.002853,0.043298,0.299366
1051,-2.0,2.0,0.25,1038.16,961.84,-0.002853,0.043298,0.299366
1052,-2.0,2.0,0.2,1034.7,965.3,-0.002853,0.043298,0.299366
1053,-0.33,0.33,0.25,1047.55,952.45,-0.002853,0.043298,0.299366
1054,-2.0,2.0,0.25,1043.27,956.73,-0.002853,0.043298,0.299366
1055,-2.0,2.0,0.25,1039.37,960.63,-0.002853,0.043298,0.299366
1056,-2.0,2.0,0.2,1035.8,964.2,-0.002853,0.043298,0.299366
1057,-2.0,2.0,0.2,1032.55,967.45,-0.002853,0.043298,0.299366
1058,-2.0,2.0,0.15,1029.59,970.41,-0.00207,0.019559,0.300293
1059,-2.0,2.0,0.15,1026.89,973.11,-0.00207,0.019559,0.300293
1060,-2.0,2.0,0.15,1024.43,975.57,-0.00207,0.019559,0.300293
1061,-2.0,2.0,0.15,1022.2,977.8,-0.00207,0.019559,0.300293
1062,-2.0,2.0,0.15,1020.16,979.84,-0.00207,0.019559,0.300293
1063,-2.0,2.0,0.15,1018.31,981.69,-0.00207,0.019559,0.300293
1064,-2.0,2.0,0.1,1016.63,983.37,-0.00207,0.019559,0.300293
1065,-2.0,2.0,0.1,1015.11,984.89,-0.00207,0.019559,0.300293
1066,-0.48,0.48,0.15,1029.72,970.28,-0.00207,0.019559,0.300293
1067,-2.0,2.0,0.1,1027.01,972.99,-0.00207,0.019559,0.300293
1068,-2.0,2.0,0.1,1024.54,975.46,-0.00207,0.019559,0.300293
1069,-2.0,2.0,0.1,1022.29,977.71,-0.003293,0.021619,0.23147
1070,-2.0,2.0,0.1,1020.25,979.75,-0.003293,0.021619,0.23147
1071,-2.0,2.0,0.1,1018.4,981.6,-0.003293,0.021619,0.23147
1072,-2.0,2.0,0.1,1016.71,983.29,-0.003293,0.021619,0.23147
1073,-0.39,0.39,0.1,1031.17,968.83,-0.003293,0.021619,0.23147
1074,-2.0,2.0,0.1,1028.33,971.67,-0.003293,0.021619,0.23147
1075,-0.96,0.96,0.15,1041.75,958.25,-0.003293,0.021619,0.23147
1076,0.34,-0.34,0.2,1053.97,946.03,-0.003293,0.021619,0.23147
1077,-2.0,2.0,0.2,1049.16,950.84,-0.003293,0.021619,0.23147
1078,-2.0,2.0,0.2,1044.75,955.25,-0.003293,0.021619,0.23147
1079,-2.0,2.0,0.2,1040.71,959.29,-0.003293,0.021619,0.23147
1080,-2.0,2.0,0.2,1037.03,962.97,-0.003043,0.036963,0.211113
1081,-2.0,2.0,0.2,1033.67,966.33,-0.003043,0.036963,0.211113
1082,-2.0,2.0,0.2,1030.61,969.39,-0.003043,0.036963,0.211113
1083,-2.0,2.0,0.2,1027.82,972.18,-0.003043,0.036963,0.211113
1084,0.29,-0.29,0.25,1041.28,958.72,-0.003043,0.036963,0.211113
1085,-2.0,2.0,0.25,1037.55,962.45,-0.003043,0.036963,0.211113
1086,-2.0,2.0,0.2,1034.14,965.86,-0.003043,0.036963,0.211113
1087,-2.0,2.0,0.2,1031.04,968.96,-0.003043,0.036963,0.211113
1088,-2.0,2.0,0.2,1028.21,971.79,-0.003043,0.036963,0.211113
1089,-2.0,2.0,0.2,1025.63,974.37,-0.003043,0.036963,0.211113
1090,-2.0,2.0,0.2,1023.29,976.71,-0.003043,0.036963,0.211113
1091,0.71,-0.71,0.25,1037.16,962.84,-0.003043,0.036963,0.211113
1092,-2.0,2.0,0.25,1033.78,966.22,0.000604,0.030689,0.260153
1093,-2.0,2.0,0.2,1030.71,969.29,0.000604,0.030689,0.260153
1094,-2.0,2.0,0.2,1027.91,972.09,0.000604,0.030689,0.260153
1095,-2.0,2.0,0.15,1025.36,974.64,0.000604,0.030689,0.260153
1096,-2.0,2.0,0.1,1023.04,976.96,0.000604,0.030689,0.260153
1097,-2.0,2.0,0.1,1020.93,979.07,0.000604,0.030689,0.260153
1098,-2.0,2.0,0.1,1019.01,980.99,0.000604,0.030689,0.260153
1099,-0.68,0.68,0.15,1033.27,966.73,0.000604,0.030689,0.260153
1100,-2.0,2.0,0.15,1030.24,969.76,0.000604,0.030689,0.260153
1101,-2.0,2.0,0.15,1027.49,972.51,0.000604,0.030689,0.260153
1102,-2.0,2.0,0.15,1024.97,975.03,-0.000516,0.020788,0.213309
1103,-0.45,0.45,0.2,1038.69,961.31,-0.000516,0.020788,0.213309
1104,0.31,-0.31,0.2,1051.18,948.82,-0.000516,0.020788,0.213309
1105,-2.0,2.0,0.2,1046.6,953.4,-0.000516,0.020788,0.213309
1106,-2.0,2.0,0.2,1042.41,957.59,-0.000516,0.020788,0.213309
1107,-2.0,2.0,0.2,1038.58,961.42,-0.000516,0.020788,0.213309
1108,-2.0,2.0,0.2,1035.08,964.92,-0.000516,0.020788,0.213309
1109,-2.0,2.0,0.2,1031.9,968.1,-0.000516,0.020788,0.213309
1110,-2.0,2.0,0.2,1028.99,971.01,-0.000516,0.020788,0.213309
1111,-0.72,0.72,0.2,1042.34,957.66,-0.000516,0.020788,0.213309
1112,-2.0,2.0,0.2,1038.52,961.48,-0.000516,0.020788,0.213309
1113,-2.0,2.0,0.2,1035.03,964.97,-0.000705,0.038419,0.206751
1114,-0.92,0.92,0.25,1047.85,952.15,-0.000705,0.038419,0.206751
1115,-2.0,2.0,0.25,1043.55,956.45,-0.000705,0.038419,0.206751
1116,-2.0,2.0,0.25,1039.62,960.38,-0.000705,0.038419,0.206751
1117,-2.0,2.0,0.25,1036.03,963.97,-0.000705,0.038419,0.206751
1118,0.55,-0.55,0.3,1048.76,951.24,-0.000705,0.038419,0.206751
1119,-2.0,2.0,0.25,1044.38,955.62,-0.000705,0.038419,0.206751
1120,-2.0,2.0,0.25,1040.38,959.62,-0.000705,0.038419,0.206751
1121,-2.0,2.0,0.25,1036.73,963.27,-0.000705,0.038419,0.206751
1122,-2.0,2.0,0.25,1033.39,966.61,-0.000705,0.038419,0.206751
1123,-2.0,2.0,0.2,1030.36,969.64,-0.000705,0.038419,0.206751
1124,-2.0,2.0,0.15,1027.59,972.41,-0.003111,0.029133,0.222145
1125,-2.0,2.0,0.15,1025.07,974.93,-0.003111,0.029133,0.222145
1126,-2.0,2.0,0.15,1022.78,977.22,-0.003111,0.029133,0.222145
1127,-2.0,2.0,0.15,1020.69,979.31,-0.003111,0.029133,0.222145
1128,0.02,-0.02,0.2,1034.79,965.21,-0.003111,0.029133,0.222145
1129,-2.0,2.0,0.2,1031.63,968.37,-0.003111,0.029133,0.222145
1130,-2.0,2.0,0.2,1028.75,971.25,-0.003111,0.029133,0.222145
1131,-2.0,2.0,0.15,1026.13,973.87,-0.003111,0.029133,0.222145
1132,-2.0,2.0,0.15,1023.74,976.26,-0.003111,0.029133,0.222145
1133,-2.0,2.0,0.15,1021.56,978.44,-0.003111,0.029133,0.222145
1134,-2.0,2.0,0.1,1019.59,980.41,-0.003111,0.029133,0.222145
1135,-2.0,2.0,0.1,1017.79,982.21,-0.001381,0.021435,0.201991
1136,-2.0,2.0,0.1,1016.16,983.84,-0.001381,0.021435,0.201991
1137,-2.0,2.0,0.1,1014.67,985.33,-0.001381,0.021435,0.201991
1138,0.83,-0.83,0.1,1029.33,970.67,-0.001381,0.021435,0.201991
1139,0.21,-0.21,0.15,1042.65,957.35,-0.001381,0.021435,0.201991
1140,-2.0,2.0,0.15,1038.8,961.2,-0.001381,0.021435,0.201991
1141,-2.0,2.0,0.15,1035.28,964.72,-0.001381,0.021435,0.201991
1142,-2.0,2.0,0.15,1032.08,967.92,-0.001381,0.021435,0.201991
1143,-2.0,2.0,0.15,1029.16,970.84,-0.001381,0.021435,0.201991
1144,-2.0,2.0,0.15,1026.5,973.5,-0.001381,0.021435,0.201991
1145,-2.0,2.0,0.15,1024.07,975.93,-0.001381,0.021435,0.201991
1146,-2.0,2.0,0.15,1021.87,978.13,-0.001381,0.021435,0.201991
1147,-2.0,2.0,0.15,1019.87,980.13,-0.001989,0.029875,0.187453
1148,-0.1,0.1,0.15,1034.05,965.95,-0.001989,0.029875,0.187453
1149,-2.0,2.0,0.15,1030.95,969.05,-0.001989,0.029875,0.187453
1150,-2.0,2.0,0.15,1028.13,971.87,-0.001989,0.029875,0.187453
1151,-2.0,2.0,0.15,1025.56,974.44,-0.001989,0.029875,0.187453
1152,-2.0,2.0,0.15,1023.22,976.78,-0.001989,0.029875,0.187453
1153,-2.0,2.0,0.15,1021.1,978.9,-0.001989,0.029875,0.187453
1154,-2.0,2.0,0.15,1019.16,980.84,-0.001989,0.029875,0.187453
1155,-2.0,2.0,0.15,1017.41,982.59,-0.001989,0.029875,0.187453
1156,-2.0,2.0,0.15,1015.81,984.19,-0.001989,0.029875,0.187453
1157,-2.0,2.0,0.15,1014.36,985.64,-0.001989,0.029875,0.187453
1158,-2.0,2.0,0.1,1013.04,986.96,-0.000859,0.023829,0.266401
1159,-2.0,2.0,0.05,1011.84,988.16,-0.000859,0.023829,0.266401
1160,-0.44,0.44,0.1,1026.75,973.25,-0.000859,0.023829,0.266401
1161,-0.55,0.55,0.15,1040.3,959.7,-0.000859,0.023829,0.266401
1162,-2.0,2.0,0.15,1036.66,963.34,-0.000859,0.023829,0.266401
1163,-2.0,2.0,0.15,1033.33,966.67,-0.000859,0.023829,0.266401
1164,-2.0,2.0,0.15,1030.3,969.7,-0.000859,0.023829,0.266401
1165,-2.0,2.0,0.15,1027.54,972.46,-0.000859,0.023829,0.266401
1166,-2.0,2.0,0.15,1025.02,974.98,-0.000859,0.023829,0.266401
1167,-2.0,2.0,0.15,1022.73,977.27,-0.000859,0.023829,0.266401
1168,-2.0,2.0,0.1,1020.65,979.35,-0.000902,0.031451,0.167888
1169,-2.0,2.0,0.1,1018.76,981.24,-0.000902,0.031451,0.167888
1170,-0.75,0.75,0.15,1033.04,966.96,-0.000902,0.031451,0.167888
1171,-2.0,2.0,0.15,1030.03,969.97,-0.000902,0.031451,0.167888
1172,-2.0,2.0,0.15,1027.29,972.71,-0.000902,0.031451,0.167888
1173,-2.0,2.0,0.15,1024.8,975.2,-0.000902,0.031451,0.167888
1174,-2.0,2.0,0.15,1022.53,977.47,-0.000902,0.031451,0.167888
1175,-2.0,2.0,0.15,1020.47,979.53,-0.000902,0.031451,0.167888
1176,0.09,-0.09,0.2,1034.59,965.41,-0.000902,0.031451,0.167888
1177,-2.0,2.0,0.2,1031.45,968.55,-0.000902,0.031451,0.167888
1178,-2.0,2.0,0.2,1028.58,971.42,-0.000902,0.031451,0.167888
1179,-2.0,2.0,0.2,1025.97,974.03,-1.9e-05,0.031767,0.16552
1180,-2.0,2.0,0.15,1023.6,976.4,-1.9e-05,0.031767,0.16552
1181,-2.0,2.0,0.1,1021.44,978.56,-1.9e-05,0.031767,0.16552
1182,-2.0,2.0,0.1,1019.47,980.53,-1.9e-05,0.031767,0.16552
1183,0.96,-0.96,0.15,1033.69,966.31,-1.9e-05,0.031767,0.16552
1184,-2.0,2.0,0.15,1030.62,969.38,-1.9e-05,0.031767,0.16552
1185,-0.04,0.04,0.2,1043.83,956.17,-1.9e-05,0.031767,0.16552
1186,-0.37,0.37,0.25,1055.88,944.12,-1.9e-05,0.031767,0.16552
1187,-2.0,2.0,0.25,1050.9,949.1,-1.9e-05,0.031767,0.16552
1188,-2.0,2.0,0.25,1046.34,953.66,-1.9e-05,0.031767,0.16552
1189,-2.0,2.0,0.25,1042.17,957.83,-1.9e-05,0.031767,0.16552
1190,-2.0,2.0,0.2,1038.36,961.64,-1.9e-05,0.031767,0.16552
1191,0.56,-0.56,0.25,1050.89,949.11,-1.9e-05,0.031767,0.16552
1192,-2.0,2.0,0.25,1046.33,953.67,-0.00321,0.044351,0.169722
1193,-2.0,2.0,0.25,1042.16,957.84,-0.00321,0.044351,0.169722
1194,-2.0,2.0,0.25,1038.35,961.65,-0.00321,0.044351,0.169722
1195,-2.0,2.0,0.25,1034.88,965.12,-0.00321,0.044351,0.169722
1196,-2.0,2.0,0.2,1031.71,968.29,-0.00321,0.044351,0.169722
1197,-2.0,2.0,0.2,1028.82,971.18,-0.00321,0.044351,0.169722
1198,-2.0,2.0,0.2,1026.19,973.81,-0.00321,0.044351,0.169722
1199,-0.53,0.53,0.25,1039.79,960.21,-0.00321,0.044351,0.169722
1200,-2.0,2.0,0.25,1036.19,963.81,-0.00321,0.044351,0.169722
1201,-2.0,2.0,0.25,1032.91,967.09,-0.00321,0.044351,0.169722
1202,-2.0,2.0,0.25,1029.91,970.09,-0.001487,0.020207,0.200874
1203,-2.0,2.0,0.2,1027.18,972.82,-0.001487,0.020207,0.200874
1204,-2.0,2.0,0.2,1024.7,975.3,-0.001487,0.020207,0.200874
1205,-2.0,2.0,0.15,1022.44,977.56,-0.001487,0.020207,0.200874
1206,-2.0,2.0,0.1,1020.38,979.62,-0.001487,0.020207,0.200874
1207,-2.0,2.0,0.1,1018.52,981.48,-0.001487,0.020207,0.200874
1208,-2.0,2.0,0.1,1016.82,983.18,-0.001487,0.020207,0.200874
1209,0.81,-0.81,0.15,1031.27,968.73,-0.001487,0.020207,0.200874
1210,-2.0,2.0,0.15,1028.42,971.58,-0.001487,0.020207,0.200874
1211,0.36,-0.36,0.15,1041.83,958.17,-0.001487,0.020207,0.200874
1212,0.97,-0.97,0.2,1054.05,945.95,-0.001487,0.020207,0.200874
1213,-2.0,2.0,0.2,1049.22,950.78,-0.001487,0.020207,0.200874
1214,-2.0,2.0,0.2,1044.81,955.19,-0.001487,0.020207,0.200874
1215,-2.0,2.0,0.2,1040.77,959.23,-0.003986,0.03463,0.18132
1216,-0.03,0.03,0.25,1053.08,946.92,-0.003986,0.03463,0.18132
1217,-2.0,2.0,0.25,1048.34,951.66,-0.003986,0.03463,0.18132
1218,-2.0,2.0,0.25,1044.0,956.0,-0.003986,0.03463,0.18132
1219,-2.0,2.0,0.2,1040.03,959.97,-0.003986,0.03463,0.18132
1220,-2.0,2.0,0.2,1036.41,963.59,-0.003986,0.03463,0.18132
1221,-2.0,2.0,0.2,1033.1,966.9,-0.003986,0.03463,0.18132
1222,-2.0,2.0,0.2,1030.09,969.91,-0.003986,0.03463,0.18132
1223,-0.02,0.02,0.25,1043.35,956.65,-0.003986,0.03463,0.18132
1224,-2.0,2.0,0.25,1039.44,960.56,-0.003986,0.03463,0.18132
1225,-2.0,2.0,0.25,1035.86,964.14,-0.003986,0.03463,0.18132
1226,-2.0,2.0,0.25,1032.61,967.39,-0.002116,0.028213,0.150347
1227,-2.0,2.0,0.25,1029.64,970.36,-0.002116,0.028213,0.150347
1228,-2.0,2.0,0.25,1026.94,973.06,-0.002116,0.028213,0.150347
1229,-2.0,2.0,0.2,1024.47,975.53,-0.002116,0.028213,0.150347
1230,-2.0,2.0,0.2,1022.23,977.77,-0.002116,0.028213,0.150347
1231,-2.0,2.0,0.15,1020.2,979.8,-0.002116,0.028213,0.150347
1232,-2.0,2.0,0.1,1018.35,981.65,-0.002116,0.028213,0.150347
1233,-2.0,2.0,0.1,1016.66,983.34,-0.002116,0.028213,0.150347
1234,-2.0,2.0,0.1,1015.13,984.87,-0.002116,0.028213,0.150347
1235,-2.0,2.0,0.1,1013.74,986.26,-0.002116,0.028213,0.150347
1236,-2.0,2.0,0.05,1012.48,987.52,-0.002116,0.028213,0.150347
1237,-2.0,2.0,0.05,1011.33,988.67,-0.002496,0.013279,0.141419
1238,-2.0,2.0,0.05,1010.29,989.71,-0.002496,0.013279,0.141419
1239,-2.0,2.0,0.05,1009.34,990.66,-0.002496,0.013279,0.141419
1240,-2.0,2.0,0.05,1008.48,991.52,-0.002496,0.013279,0.141419
1241,-2.0,2.0,0.05,1007.7,992.3,-0.002496,0.013279,0.141419
1242,-2.0,2.0,0.05,1006.99,993.01,-0.002496,0.013279,0.141419
1243,-2.0,2.0,0.0,1006.35,993.65,-0.002496,0.013279,0.141419
1244,-2.0,2.0,0.0,1005.77,994.23,-0.002496,0.013279,0.141419
1245,-2.0,2.0,0.0,1005.23,994.77,-0.002496,0.013279,0.141419
1246,0.67,-0.67,0.05,1020.75,979.25,-0.002496,0.013279,0.141419
1247,-2.0,2.0,0.05,1018.85,981.15,-0.002496,0.013279,0.141419
1248,-2.0,2.0,0.05,1017.12,982.88,-0.002396,0.022691,0.191206
1249,-2.0,2.0,0.05,1015.55,984.45,-0.002396,0.022691,0.191206
1250,-2.0,2.0,0.05,1014.12,985.88,-0.002396,0.022691,0.191206
1251,-2.0,2.0,0.05,1012.82,987.18,-0.002396,0.022691,0.191206
1252,-2.0,2.0,0.05,1011.64,988.36,-0.002396,0.022691,0.191206
1253,-2.0,2.0,0.05,1010.57,989.43,-0.002396,0.022691,0.191206
1254,-2.0,2.0,0.05,1009.6,990.4,-0.002396,0.022691,0.191206
1255,-2.0,2.0,0.05,1008.72,991.28,-0.002396,0.022691,0.191206
1256,-2.0,2.0,0.05,1007.92,992.08,-0.002396,0.022691,0.191206
1257,-2.0,2.0,0.05,1007.19,992.81,-0.002396,0.022691,0.191206
1258,-0.31,0.31,0.1,1022.52,977.48,-0.00193,0.012789,0.080168
1259,-2.0,2.0,0.1,1020.46,979.54,-0.00193,0.012789,0.080168
1260,-2.0,2.0,0.1,1018.59,981.41,-0.00193,0.012789,0.080168
1261,-2.0,2.0,0.1,1016.88,983.12,-0.00193,0.012789,0.080168
1262,-0.14,0.14,0.15,1031.33,968.67,-0.00193,0.012789,0.080168
1263,-2.0,2.0,0.15,1028.48,971.52,-0.00193,0.012789,0.080168
1264,-2.0,2.0,0.15,1025.88,974.12,-0.00193,0.012789,0.080168
1265,-2.0,2.0,0.15,1023.51,976.49,-0.00193,0.012789,0.080168
1266,-2.0,2.0,0.1,1021.36,978.64,-0.00193,0.012789,0.080168
1267,-2.0,2.0,0.1,1019.4,980.6,-0.00193,0.012789,0.080168
1268,-2.0,2.0,0.1,1017.62,982.38,-0.00193,0.012789,0.080168
1269,-2.0,2.0,0.1,1016.0,984.0,-0.001897,0.030804,0.20314
1270,-2.0,2.0,0.1,1014.53,985.47,-0.001897,0.030804,0.20314
1271,-2.0,2.0,0.1,1013.2,986.8,-0.001897,0.030804,0.20314
1272,-2.0,2.0,0.1,1011.99,988.01,-0.001897,0.030804,0.20314
1273,-2.0,2.0,0.1,1010.88,989.12,-0.001897,0.030804,0.20314
1274,-2.0,2.0,0.1,1009.88,990.12,-0.001897,0.030804,0.20314
1275,-2.0,2.0,0.1,1008.97,991.03,-0.001897,0.030804,0.20314
1276,-2.0,2.0,0.1,1008.15,991.85,-0.001897,0.030804,0.20314
1277,-2.0,2.0,0.1,1007.4,992.6,-0.001897,0.030804,0.20314
1278,-2.0,2.0,0.05,1006.72,993.28,-0.001897,0.030804,0.20314
1279,-2.0,2.0,0.05,1006.1,993.9,-0.000353,0.013486,0.143496
1280,-2.0,2.0,0.05,1005.54,994.46,-0.000353,0.013486,0.143496
1281,-2.0,2.0,0.05,1005.03,994.97,-0.000353,0.013486,0.143496
1282,-2.0,2.0,0.0,1004.56,995.44,-0.000353,0.013486,0.143496
1283,-2.0,2.0,0.0,1004.14,995.86,-0.000353,0.013486,0.143496
1284,-2.0,2.0,0.0,1003.76,996.24,-0.000353,0.013486,0.143496
1285,0.63,-0.63,0.05,1019.42,980.58,-0.000353,0.013486,0.143496
1286,-2.0,2.0,0.05,1017.63,982.37,-0.000353,0.013486,0.143496
1287,0.54,-0.54,0.1,1032.02,967.98,-0.000353,0.013486,0.143496
1288,-2.0,2.0,0.1,1029.1,970.9,-0.000353,0.013486,0.143496
1289,-2.0,2.0,0.1,1026.44,973.56,-0.000353,0.013486,0.143496
1290,-0.68,0.68,0.15,1040.03,959.97,-0.000353,0.013486,0.143496
1291,-0.78,0.78,0.2,1052.41,947.59,-0.000129,0.037532,0.180932
1292,-2.0,2.0,0.2,1047.72,952.28,-0.000129,0.037532,0.180932
1293,-0.87,0.87,0.25,1059.43,940.57,-0.000129,0.037532,0.180932
1294,-2.0,2.0,0.25,1054.16,945.84,-0.000129,0.037532,0.180932
1295,-2.0,2.0,0.25,1049.33,950.67,-0.000129,0.037532,0.180932
1296,-0.58,0.58,0.3,1060.9,939.1,-0.000129,0.037532,0.180932
1297,-2.0,2.0,0.3,1055.51,944.49,-0.000129,0.037532,0.180932
1298,-2.0,2.0,0.3,1050.57,949.43,-0.000129,0.037532,0.180932
1299,-2.0,2.0,0.3,1046.04,953.96,-0.000129,0.037532,0.180932
1300,-2.0,2.0,0.3,1041.89,958.11,-0.000129,0.037532,0.180932
1301,-2.0,2.0,0.3,1038.11,961.89,-0.000129,0.037532,0.180932
1302,-2.0,2.0,0.3,1034.65,965.35,-0.000375,0.033527,0.111113
1303,-2.0,2.0,0.3,1031.5,968.5,-0.000375,0.033527,0.111113
1304,-2.0,2.0,0.3,1028.63,971.37,-0.000375,0.033527,0.111113
1305,-2.0,2.0,0.25,1026.02,973.98,-0.000375,0.033527,0.111113
1306,-2.0,2.0,0.25,1023.64,976.36,-0.000375,0.033527,0.111113
1307,-2.0,2.0,0.2,1021.48,978.52,-0.000375,0.033527,0.111113
1308,-2.0,2.0,0.2,1019.51,980.49,-0.000375,0.033527,0.111113
1309,-2.0,2.0,0.2,1017.72,982.28,-0.000375,0.033527,0.111113
1310,-2.0,2.0,0.15,1016.09,983.91,-0.000375,0.033527,0.111113
1311,-2.0,2.0,0.1,1014.62,985.38,-0.000375,0.033527,0.111113
1312,0.4,-0.4,0.15,1029.27,970.73,-0.000375,0.033527,0.111113
1313,-2.0,2.0,0.1,1026.6,973.4,-0.00052,0.020299,0.191802
1314,-2.0,2.0,0.1,1024.17,975.83,-0.00052,0.020299,0.191802
1315,-2.0,2.0,0.1,1021.96,978.04,-0.00052,0.020299,0.191802
1316,0.64,-0.64,0.1,1035.95,964.05,-0.00052,0.020299,0.191802
1317,-2.0,2.0,0.1,1032.68,967.32,-0.00052,0.020299,0.191802
1318,-2.0,2.0,0.1,1029.71,970.29,-0.00052,0.020299,0.191802
1319,-2.0,2.0,0.1,1027.0,973.0,-0.00052,0.020299,0.191802
1320,-2.0,2.0,0.1,1024.53,975.47,-0.00052,0.020299,0.191802
1321,-2.0,2.0,0.1,1022.29,977.71,-0.00052,0.020299,0.191802
1322,-2.0,2.0,0.1,1020.24,979.76,-0.00052,0.020299,0.191802
1323,-2.0,2.0,0.1,1018.39,981.61,-0.00052,0.020299,0.191802
1324,0.49,-0.49,0.15,1032.7,967.3,-0.00052,0.020299,0.191802
1325,-2.0,2.0,0.15,1029.72,970.28,-0.000545,0.0278,0.098719
1326,-2.0,2.0,0.15,1027.01,972.99,-0.000545,0.0278,0.098719
1327,-2.0,2.0,0.15,1024.54,975.46,-0.000545,0.0278,0.098719
1328,-2.0,2.0,0.15,1022.3,977.7,-0.000545,0.0278,0.098719
1329,-0.49,0.49,0.2,1036.26,963.74,-0.000545,0.0278,0.098719
1330,-2.0,2.0,0.2,1032.96,967.04,-0.000545,0.0278,0.098719
1331,-0.18,0.18,0.25,1045.96,954.04,-0.000545,0.0278,0.098719
1332,-2.0,2.0,0.2,1041.83,958.17,-0.000545,0.0278,0.098719
1333,-2.0,2.0,0.2,1038.05,961.95,-0.000545,0.0278,0.098719
1334,-2.0,2.0,0.2,1034.6,965.4,-0.000545,0.0278,0.098719
1335,-2.0,2.0,0.2,1031.45,968.55,-0.000655,0.03,0.078327
1336,-2.0,2.0,0.15,1028.59,971.41,-0.000655,0.03,0.078327
1337,-2.0,2.0,0.15,1025.98,974.02,-0.000655,0.03,0.078327
