episode,predator_reward,prey_reward,capture_rate,predator_elo,prey_elo,policy_loss,value_loss,entropy,om_loss
1627,-2.0,2.0,0.1,1017.44,982.56,-0.001096,0.014944,0.167361,1.1e-05
1628,-2.0,2.0,0.1,1015.84,984.16,-0.001096,0.014944,0.167361,1.1e-05
1629,-2.0,2.0,0.1,1014.39,985.61,-0.001096,0.014944,0.167361,1.1e-05
1630,-2.0,2.0,0.1,1013.06,986.94,-0.001096,0.014944,0.167361,1.1e-05
1631,-2.0,2.0,0.1,1011.86,988.14,-0.001096,0.014944,0.167361,1.1e-05
1632,-2.0,2.0,0.1,1010.77,989.23,-0.001096,0.014944,0.167361,1.1e-05
1633,-2.0,2.0,0.1,1009.78,990.22,-0.001096,0.014944,0.167361,1.1e-05
1634,-2.0,2.0,0.1,1008.88,991.12,-0.001096,0.014944,0.167361,1.1e-05
1635,-2.0,2.0,0.1,1008.06,991.94,-0.001096,0.014944,0.167361,1.1e-05
1636,-2.0,2.0,0.1,1007.32,992.68,-0.001096,0.014944,0.167361,1.1e-05
1637,-2.0,2.0,0.05,1006.65,993.35,-0.001238,0.015809,0.221511,1.4e-05
1638,-2.0,2.0,0.05,1006.04,993.96,-0.001238,0.015809,0.221511,1.4e-05
1639,-2.0,2.0,0.05,1005.48,994.52,-0.001238,0.015809,0.221511,1.4e-05
1640,-2.0,2.0,0.05,1004.98,995.02,-0.001238,0.015809,0.221511,1.4e-05
1641,-2.0,2.0,0.05,1004.52,995.48,-0.001238,0.015809,0.221511,1.4e-05
1642,-2.0,2.0,0.0,1004.1,995.9,-0.001238,0.015809,0.221511,1.4e-05
1643,-2.0,2.0,0.0,1003.72,996.28,-0.001238,0.015809,0.221511,1.4e-05
1644,-2.0,2.0,0.0,1003.38,996.62,-0.001238,0.015809,0.221511,1.4e-05
1645,-2.0,2.0,0.0,1003.07,996.93,-0.001238,0.015809,0.221511,1.4e-05
1646,-2.0,2.0,0.0,1002.79,997.21,-0.001238,0.015809,0.221511,1.4e-05
1647,-2.0,2.0,0.0,1002.53,997.47,-0.002075,0.013764,0.224925,1.3e-05
1648,-2.0,2.0,0.0,1002.3,997.7,-0.002075,0.013764,0.224925,1.3e-05
1649,-2.0,2.0,0.0,1002.09,997.91,-0.002075,0.013764,0.224925,1.3e-05
1650,-2.0,2.0,0.0,1001.89,998.11,-0.002075,0.013764,0.224925,1.3e-05
1651,-2.0,2.0,0.0,1001.72,998.28,-0.002075,0.013764,0.224925,1.3e-05
1652,-2.0,2.0,0.0,1001.56,998.44,-0.002075,0.013764,0.224925,1.3e-05
1653,-2.0,2.0,0.0,1001.42,998.58,-0.002075,0.013764,0.224925,1.3e-05
1654,-2.0,2.0,0.0,1001.29,998.71,-0.002075,0.013764,0.224925,1.3e-05
1655,-2.0,2.0,0.0,1001.17,998.83,-0.002075,0.013764,0.224925,1.3e-05
1656,-2.0,2.0,0.0,1001.06,998.94,-0.002075,0.013764,0.224925,1.3e-05
1657,-2.0,2.0,0.0,1000.96,999.04,-0.002448,0.011679,0.149951,8e-06
1658,-2.0,2.0,0.0,1000.87,999.13,-0.002448,0.011679,0.149951,8e-06
1659,-2.0,2.0,0.0,1000.79,999.21,-0.002448,0.011679,0.149951,8e-06
1660,-2.0,2.0,0.0,1000.72,999.28,-0.002448,0.011679,0.149951,8e-06
1661,-2.0,2.0,0.0,1000.65,999.35,-0.002448,0.011679,0.149951,8e-06
1662,-0.81,0.81,0.05,1016.59,983.41,-0.002448,0.011679,0.149951,8e-06
1663,-2.0,2.0,0.05,1015.07,984.93,-0.002448,0.011679,0.149951,8e-06
1664,-2.0,2.0,0.05,1013.69,986.31,-0.002448,0.011679,0.149951,8e-06
1665,-2.0,2.0,0.05,1012.43,987.57,-0.002448,0.011679,0.149951,8e-06
1666,-2.0,2.0,0.05,1011.29,988.71,-0.002448,0.011679,0.149951,8e-06
1667,-2.0,2.0,0.05,1010.25,989.75,-0.002435,0.017293,0.237611,1e-05
1668,-2.0,2.0,0.05,1009.3,990.7,-0.002435,0.017293,0.237611,1e-05
1669,-2.0,2.0,0.05,1008.45,991.55,-0.002435,0.017293,0.237611,1e-05
1670,-2.0,2.0,0.05,1007.67,992.33,-0.002435,0.017293,0.237611,1e-05
1671,-2.0,2.0,0.05,1006.96,993.04,-0.002435,0.017293,0.237611,1e-05
1672,-2.0,2.0,0.05,1006.32,993.68,-0.002435,0.017293,0.237611,1e-05
1673,0.22,-0.22,0.1,1021.74,978.26,-0.002435,0.017293,0.237611,1e-05
1674,-2.0,2.0,0.1,1019.75,980.25,-0.002435,0.017293,0.237611,1e-05
1675,-2.0,2.0,0.1,1017.94,982.06,-0.002435,0.017293,0.237611,1e-05
1676,-2.0,2.0,0.1,1016.29,983.71,-0.002435,0.017293,0.237611,1e-05
1677,-2.0,2.0,0.1,1014.8,985.2,-0.002435,0.017293,0.237611,1e-05
1678,-2.0,2.0,0.1,1013.44,986.56,-0.002387,0.020346,0.165169,8e-06
1679,-2.0,2.0,0.1,1012.2,987.8,-0.002387,0.020346,0.165169,8e-06
1680,-2.0,2.0,0.1,1011.08,988.92,-0.002387,0.020346,0.165169,8e-06
1681,-2.0,2.0,0.1,1010.06,989.94,-0.002387,0.020346,0.165169,8e-06
1682,-2.0,2.0,0.05,1009.13,990.87,-0.002387,0.020346,0.165169,8e-06
1683,-2.0,2.0,0.05,1008.29,991.71,-0.002387,0.020346,0.165169,8e-06
1684,-2.0,2.0,0.05,1007.53,992.47,-0.002387,0.020346,0.165169,8e-06
1685,-2.0,2.0,0.05,1006.84,993.16,-0.002387,0.020346,0.165169,8e-06
1686,-2.0,2.0,0.05,1006.21,993.79,-0.002387,0.020346,0.165169,8e-06
1687,0.49,-0.49,0.1,1021.64,978.36,-0.002387,0.020346,0.165169,8e-06
1688,-2.0,2.0,0.1,1019.65,980.35,-0.002387,0.020346,0.165169,8e-06
1689,0.82,-0.82,0.15,1033.85,966.15,-0.002387,0.020346,0.165169,8e-06
1690,-2.0,2.0,0.15,1030.77,969.23,-0.001701,0.029899,0.184687,9e-06
1691,-2.0,2.0,0.15,1027.97,972.03,-0.001701,0.029899,0.184687,9e-06
1692,-2.0,2.0,0.15,1025.41,974.59,-0.001701,0.029899,0.184687,9e-06
1693,-2.0,2.0,0.1,1023.09,976.91,-0.001701,0.029899,0.184687,9e-06
1694,-2.0,2.0,0.1,1020.98,979.02,-0.001701,0.029899,0.184687,9e-06
1695,-2.0,2.0,0.1,1019.05,980.95,-0.001701,0.029899,0.184687,9e-06
1696,-2.0,2.0,0.1,1017.3,982.7,-0.001701,0.029899,0.184687,9e-06
1697,-2.0,2.0,0.1,1015.72,984.28,-0.001701,0.029899,0.184687,9e-06
1698,-2.0,2.0,0.1,1014.27,985.73,-0.001701,0.029899,0.184687,9e-06
1699,0.44,-0.44,0.15,1028.96,971.04,-0.001701,0.029899,0.184687,9e-06
1700,-2.0,2.0,0.15,1026.32,973.68,-0.001701,0.029899,0.184687,9e-06
1701,-2.0,2.0,0.15,1023.91,976.09,-0.002583,0.022,0.151765,7e-06
1702,-2.0,2.0,0.15,1021.72,978.28,-0.002583,0.022,0.151765,7e-06
1703,-2.0,2.0,0.15,1019.73,980.27,-0.002583,0.022,0.151765,7e-06
1704,-2.0,2.0,0.15,1017.92,982.08,-0.002583,0.022,0.151765,7e-06
1705,-2.0,2.0,0.15,1016.28,983.72,-0.002583,0.022,0.151765,7e-06
1706,-2.0,2.0,0.15,1014.78,985.22,-0.002583,0.022,0.151765,7e-06
1707,-2.0,2.0,0.1,1013.43,986.57,-0.002583,0.022,0.151765,7e-06
1708,-2.0,2.0,0.1,1012.19,987.81,-0.002583,0.022,0.151765,7e-06
1709,-2.0,2.0,0.05,1011.07,988.93,-0.002583,0.022,0.151765,7e-06
1710,-2.0,2.0,0.05,1010.05,989.95,-0.002583,0.022,0.151765,7e-06
1711,-0.52,0.52,0.1,1025.13,974.87,-0.002583,0.022,0.151765,7e-06
1712,-2.0,2.0,0.1,1022.83,977.17,-0.00203,0.019151,0.166063,8e-06
1713,-2.0,2.0,0.1,1020.74,979.26,-0.00203,0.019151,0.166063,8e-06
1714,-0.63,0.63,0.15,1034.84,965.16,-0.00203,0.019151,0.166063,8e-06
1715,-2.0,2.0,0.15,1031.67,968.33,-0.00203,0.019151,0.166063,8e-06
1716,-0.39,0.39,0.2,1044.79,955.21,-0.00203,0.019151,0.166063,8e-06
1717,-2.0,2.0,0.2,1040.75,959.25,-0.00203,0.019151,0.166063,8e-06
1718,-2.0,2.0,0.2,1037.06,962.94,-0.00203,0.019151,0.166063,8e-06
1719,-2.0,2.0,0.15,1033.7,966.3,-0.00203,0.019151,0.166063,8e-06
1720,0.13,-0.13,0.2,1046.64,953.36,-0.00203,0.019151,0.166063,8e-06
1721,-2.0,2.0,0.2,1042.44,957.56,-0.00203,0.019151,0.166063,8e-06
1722,-2.0,2.0,0.2,1038.61,961.39,-0.00203,0.019151,0.166063,8e-06
1723,-0.01,0.01,0.25,1051.11,948.89,-0.001919,0.029685,0.169668,7e-06
1724,-2.0,2.0,0.25,1046.53,953.47,-0.001919,0.029685,0.169668,7e-06
1725,-2.0,2.0,0.25,1042.35,957.65,-0.001919,0.029685,0.169668,7e-06
1726,-2.0,2.0,0.25,1038.52,961.48,-0.001919,0.029685,0.169668,7e-06
1727,-2.0,2.0,0.25,1035.03,964.97,-0.001919,0.029685,0.169668,7e-06
1728,-2.0,2.0,0.25,1031.85,968.15,-0.001919,0.029685,0.169668,7e-06
1729,-2.0,2.0,0.25,1028.95,971.05,-0.001919,0.029685,0.169668,7e-06
1730,-2.0,2.0,0.25,1026.31,973.69,-0.001919,0.029685,0.169668,7e-06
1731,0.61,-0.61,0.25,1039.9,960.1,-0.001919,0.029685,0.169668,7e-06
1732,-2.0,2.0,0.25,1036.29,963.71,-0.001919,0.029685,0.169668,7e-06
1733,-2.0,2.0,0.25,1032.99,967.01,-0.001919,0.029685,0.169668,7e-06
1734,-2.0,2.0,0.2,1029.99,970.01,-0.002067,0.027435,0.168762,7e-06
1735,-2.0,2.0,0.2,1027.26,972.74,-0.002067,0.027435,0.168762,7e-06
1736,-2.0,2.0,0.15,1024.77,975.23,-0.002067,0.027435,0.168762,7e-06
1737,-2.0,2.0,0.15,1022.5,977.5,-0.002067,0.027435,0.168762,7e-06
1738,0.77,-0.77,0.2,1036.44,963.56,-0.002067,0.027435,0.168762,7e-06
1739,-2.0,2.0,0.2,1033.13,966.87,-0.002067,0.027435,0.168762,7e-06
1740,0.32,-0.32,0.2,1046.12,953.88,-0.002067,0.027435,0.168762,7e-06
1741,-2.0,2.0,0.2,1041.97,958.03,-0.002067,0.027435,0.168762,7e-06
1742,-2.0,2.0,0.2,1038.17,961.83,-0.002067,0.027435,0.168762,7e-06
1743,-2.0,2.0,0.15,1034.71,965.29,-0.002067,0.027435,0.168762,7e-06
1744,-0.23,0.23,0.2,1047.56,952.44,-0.002067,0.027435,0.168762,7e-06
1745,-2.0,2.0,0.2,1043.28,956.72,-0.002067,0.027435,0.168762,7e-06
1746,-2.0,2.0,0.2,1039.38,960.62,-0.002067,0.027435,0.168762,7e-06
1747,-2.0,2.0,0.2,1035.81,964.19,-0.00246,0.032732,0.165578,5e-06
1748,-2.0,2.0,0.2,1032.56,967.44,-0.00246,0.032732,0.165578,5e-06
1749,-2.0,2.0,0.2,1029.6,970.4,-0.00246,0.032732,0.165578,5e-06
1750,-2.0,2.0,0.2,1026.9,973.1,-0.00246,0.032732,0.165578,5e-06
1751,-2.0,2.0,0.15,1024.44,975.56,-0.00246,0.032732,0.165578,5e-06
1752,-2.0,2.0,0.15,1022.2,977.8,-0.00246,0.032732,0.165578,5e-06
1753,-2.0,2.0,0.15,1020.17,979.83,-0.00246,0.032732,0.165578,5e-06
1754,-2.0,2.0,0.15,1018.32,981.68,-0.00246,0.032732,0.165578,5e-06
1755,-2.0,2.0,0.15,1016.64,983.36,-0.00246,0.032732,0.165578,5e-06
1756,-2.0,2.0,0.15,1015.11,984.89,-0.00246,0.032732,0.165578,5e-06
1757,-2.0,2.0,0.15,1013.72,986.28,-0.000747,0.013064,0.163409,6e-06
1758,-2.0,2.0,0.1,1012.46,987.54,-0.000747,0.013064,0.163409,6e-06
1759,-2.0,2.0,0.1,1011.32,988.68,-0.000747,0.013064,0.163409,6e-06
1760,-2.0,2.0,0.05,1010.27,989.73,-0.000747,0.013064,0.163409,6e-06
1761,-2.0,2.0,0.05,1009.33,990.67,-0.000747,0.013064,0.163409,6e-06
1762,-2.0,2.0,0.05,1008.47,991.53,-0.000747,0.013064,0.163409,6e-06
1763,-2.0,2.0,0.05,1007.69,992.31,-0.000747,0.013064,0.163409,6e-06
1764,-2.0,2.0,0.0,1006.98,993.02,-0.000747,0.013064,0.163409,6e-06
1765,-2.0,2.0,0.0,1006.34,993.66,-0.000747,0.013064,0.163409,6e-06
1766,-2.0,2.0,0.0,1005.76,994.24,-0.000747,0.013064,0.163409,6e-06
1767,-2.0,2.0,0.0,1005.23,994.77,-0.001648,0.012062,0.134723,5e-06
1768,-2.0,2.0,0.0,1004.75,995.25,-0.001648,0.012062,0.134723,5e-06
1769,-2.0,2.0,0.0,1004.31,995.69,-0.001648,0.012062,0.134723,5e-06
1770,-2.0,2.0,0.0,1003.91,996.09,-0.001648,0.012062,0.134723,5e-06
1771,-2.0,2.0,0.0,1003.55,996.45,-0.001648,0.012062,0.134723,5e-06
1772,-2.0,2.0,0.0,1003.22,996.78,-0.001648,0.012062,0.134723,5e-06
1773,-2.0,2.0,0.0,1002.93,997.07,-0.001648,0.012062,0.134723,5e-06
1774,-2.0,2.0,0.0,1002.66,997.34,-0.001648,0.012062,0.134723,5e-06
1775,-2.0,2.0,0.0,1002.41,997.59,-0.001648,0.012062,0.134723,5e-06
1776,-2.0,2.0,0.0,1002.19,997.81,-0.001648,0.012062,0.134723,5e-06
1777,-2.0,2.0,0.0,1001.99,998.01,-0.000936,0.011955,0.108522,3e-06
1778,-2.0,2.0,0.0,1001.81,998.19,-0.000936,0.011955,0.108522,3e-06
1779,-2.0,2.0,0.0,1001.64,998.36,-0.000936,0.011955,0.108522,3e-06
1780,-2.0,2.0,0.0,1001.49,998.51,-0.000936,0.011955,0.108522,3e-06
1781,-2.0,2.0,0.0,1001.35,998.65,-0.000936,0.011955,0.108522,3e-06
1782,-2.0,2.0,0.0,1001.23,998.77,-0.000936,0.011955,0.108522,3e-06
1783,-0.73,0.73,0.05,1017.11,982.89,-0.000936,0.011955,0.108522,3e-06
1784,-2.0,2.0,0.05,1015.54,984.46,-0.000936,0.011955,0.108522,3e-06
1785,-2.0,2.0,0.05,1014.12,985.88,-0.000936,0.011955,0.108522,3e-06
1786,-2.0,2.0,0.05,1012.82,987.18,-0.000936,0.011955,0.108522,3e-06
1787,-2.0,2.0,0.05,1011.64,988.36,-0.000936,0.011955,0.108522,3e-06
1788,-2.0,2.0,0.05,1010.57,989.43,-0.001978,0.021694,0.194278,5e-06
1789,-0.55,0.55,0.1,1025.6,974.4,-0.001978,0.021694,0.194278,5e-06
1790,-2.0,2.0,0.1,1023.26,976.74,-0.001978,0.021694,0.194278,5e-06
1791,-2.0,2.0,0.1,1021.13,978.87,-0.001978,0.021694,0.194278,5e-06
1792,-2.0,2.0,0.1,1019.19,980.81,-0.001978,0.021694,0.194278,5e-06
1793,-2.0,2.0,0.1,1017.43,982.57,-0.001978,0.021694,0.194278,5e-06
1794,-2.0,2.0,0.1,1015.83,984.17,-0.001978,0.021694,0.194278,5e-06
1795,-2.0,2.0,0.1,1014.38,985.62,-0.001978,0.021694,0.194278,5e-06
1796,-2.0,2.0,0.1,1013.06,986.94,-0.001978,0.021694,0.194278,5e-06
1797,-2.0,2.0,0.1,1011.85,988.15,-0.001978,0.021694,0.194278,5e-06
1798,-2.0,2.0,0.1,1010.76,989.24,-0.001302,0.018787,0.136894,3e-06
1799,-2.0,2.0,0.1,1009.77,990.23,-0.001302,0.018787,0.136894,3e-06
1800,-2.0,2.0,0.1,1008.88,991.12,-0.001302,0.018787,0.136894,3e-06
1801,-2.0,2.0,0.1,1008.06,991.94,-0.001302,0.018787,0.136894,3e-06
1802,-2.0,2.0,0.1,1007.32,992.68,-0.001302,0.018787,0.136894,3e-06
1803,-2.0,2.0,0.05,1006.64,993.36,-0.001302,0.018787,0.136894,3e-06
1804,0.81,-0.81,0.1,1022.03,977.97,-0.001302,0.018787,0.136894,3e-06
1805,-2.0,2.0,0.1,1020.01,979.99,-0.001302,0.018787,0.136894,3e-06
1806,0.69,-0.69,0.15,1034.18,965.82,-0.001302,0.018787,0.136894,3e-06
1807,-0.81,0.81,0.2,1047.07,952.93,-0.001302,0.018787,0.136894,3e-06
1808,-2.0,2.0,0.2,1042.84,957.16,-0.001302,0.018787,0.136894,3e-06
1809,-2.0,2.0,0.15,1038.97,961.03,-0.001302,0.018787,0.136894,3e-06
1810,-2.0,2.0,0.15,1035.44,964.56,-0.002026,0.041019,0.155697,4e-06
1811,-2.0,2.0,0.15,1032.22,967.78,-0.002026,0.041019,0.155697,4e-06
1812,-2.0,2.0,0.15,1029.29,970.71,-0.002026,0.041019,0.155697,4e-06
1813,-2.0,2.0,0.15,1026.61,973.39,-0.002026,0.041019,0.155697,4e-06
1814,-2.0,2.0,0.15,1024.18,975.82,-0.002026,0.041019,0.155697,4e-06
1815,-2.0,2.0,0.15,1021.97,978.03,-0.002026,0.041019,0.155697,4e-06
1816,-2.0,2.0,0.15,1019.96,980.04,-0.002026,0.041019,0.155697,4e-06
1817,-2.0,2.0,0.15,1018.13,981.87,-0.002026,0.041019,0.155697,4e-06
1818,-2.0,2.0,0.15,1016.46,983.54,-0.002026,0.041019,0.155697,4e-06
1819,-2.0,2.0,0.15,1014.95,985.05,-0.002026,0.041019,0.155697,4e-06
1820,-2.0,2.0,0.15,1013.58,986.42,-0.001333,0.011956,0.136861,3e-06
1821,-2.0,2.0,0.15,1012.33,987.67,-0.001333,0.011956,0.136861,3e-06
1822,-2.0,2.0,0.15,1011.2,988.8,-0.001333,0.011956,0.136861,3e-06
1823,-2.0,2.0,0.15,1010.17,989.83,-0.001333,0.011956,0.136861,3e-06
1824,-2.0,2.0,0.1,1009.23,990.77,-0.001333,0.011956,0.136861,3e-06
1825,-0.42,0.42,0.15,1024.38,975.62,-0.001333,0.011956,0.136861,3e-06
1826,-2.0,2.0,0.1,1022.15,977.85,-0.001333,0.011956,0.136861,3e-06
1827,-2.0,2.0,0.05,1020.12,979.88,-0.001333,0.011956,0.136861,3e-06
1828,-0.67,0.67,0.1,1034.28,965.72,-0.001333,0.011956,0.136861,3e-06
1829,-2.0,2.0,0.1,1031.16,968.84,-0.001333,0.011956,0.136861,3e-06
1830,-2.0,2.0,0.1,1028.32,971.68,-0.001333,0.011956,0.136861,3e-06
1831,-2.0,2.0,0.1,1025.73,974.27,-0.000505,0.033435,0.206385,4e-06
1832,-0.11,0.11,0.15,1039.38,960.62,-0.000505,0.033435,0.206385,4e-06
1833,-2.0,2.0,0.15,1035.82,964.18,-0.000505,0.033435,0.206385,4e-06
1834,-2.0,2.0,0.15,1032.56,967.44,-0.000505,0.033435,0.206385,4e-06
1835,-2.0,2.0,0.15,1029.6,970.4,-0.000505,0.033435,0.206385,4e-06
1836,-2.0,2.0,0.15,1026.9,973.1,-0.000505,0.033435,0.206385,4e-06
1837,-0.19,0.19,0.2,1040.44,959.56,-0.000505,0.033435,0.206385,4e-06
1838,0.95,-0.95,0.25,1052.78,947.22,-0.000505,0.033435,0.206385,4e-06
1839,-0.24,0.24,0.3,1064.06,935.94,-0.000505,0.033435,0.206385,4e-06
1840,-2.0,2.0,0.3,1058.42,941.58,-0.000505,0.033435,0.206385,4e-06
1841,0.7,-0.7,0.35,1069.23,930.77,-0.000505,0.033435,0.206385,4e-06
1842,-2.0,2.0,0.35,1063.17,936.83,-0.000505,0.033435,0.206385,4e-06
1843,-0.43,0.43,0.4,1073.6,926.4,-0.000505,0.033435,0.206385,4e-06
1844,0.93,-0.93,0.45,1083.2,916.8,-0.000505,0.033435,0.206385,4e-06
1845,-2.0,2.0,0.4,1076.07,923.93,-0.000505,0.033435,0.206385,4e-06
1846,-2.0,2.0,0.4,1069.48,930.52,-0.00181,0.065741,0.149756,4e-06
1847,-2.0,2.0,0.4,1063.4,936.6,-0.00181,0.065741,0.149756,4e-06
1848,-2.0,2.0,0.35,1057.81,942.19,-0.00181,0.065741,0.149756,4e-06
1849,-2.0,2.0,0.35,1052.67,947.33,-0.00181,0.065741,0.149756,4e-06
1850,-2.0,2.0,0.35,1047.96,952.04,-0.00181,0.065741,0.149756,4e-06
1851,-2.0,2.0,0.35,1043.66,956.34,-0.00181,0.065741,0.149756,4e-06
1852,-2.0,2.0,0.3,1039.72,960.28,-0.00181,0.065741,0.149756,4e-06
1853,-0.35,0.35,0.35,1052.12,947.88,-0.00181,0.065741,0.149756,4e-06
1854,-2.0,2.0,0.35,1047.46,952.54,-0.00181,0.065741,0.149756,4e-06
1855,-2.0,2.0,0.35,1043.19,956.81,-0.00181,0.065741,0.149756,4e-06
1856,-2.0,2.0,0.35,1039.3,960.7,-0.001672,0.021816,0.160604,3e-06
1857,-2.0,2.0,0.3,1035.74,964.26,-0.001672,0.021816,0.160604,3e-06
1858,-2.0,2.0,0.25,1032.49,967.51,-0.001672,0.021816,0.160604,3e-06
1859,0.65,-0.65,0.25,1045.53,954.47,-0.001672,0.021816,0.160604,3e-06
1860,-2.0,2.0,0.25,1041.43,958.57,-0.001672,0.021816,0.160604,3e-06
1861,-0.31,0.31,0.25,1053.69,946.31,-0.001672,0.021816,0.160604,3e-06
1862,-2.0,2.0,0.25,1048.89,951.11,-0.001672,0.021816,0.160604,3e-06
1863,-2.0,2.0,0.2,1044.51,955.49,-0.001672,0.021816,0.160604,3e-06
1864,-2.0,2.0,0.15,1040.49,959.51,-0.001672,0.021816,0.160604,3e-06
1865,-2.0,2.0,0.15,1036.83,963.17,-0.001672,0.021816,0.160604,3e-06
1866,-2.0,2.0,0.15,1033.49,966.51,-0.001672,0.021816,0.160604,3e-06
1867,-2.0,2.0,0.15,1030.44,969.56,-0.001672,0.021816,0.160604,3e-06
1868,-2.0,2.0,0.15,1027.67,972.33,-0.001325,0.031475,0.134388,3e-06
1869,-2.0,2.0,0.15,1025.14,974.86,-0.001325,0.031475,0.134388,3e-06
1870,-2.0,2.0,0.15,1022.84,977.16,-0.001325,0.031475,0.134388,3e-06
1871,-2.0,2.0,0.15,1020.75,979.25,-0.001325,0.031475,0.134388,3e-06
1872,-2.0,2.0,0.15,1018.85,981.15,-0.001325,0.031475,0.134388,3e-06
1873,-2.0,2.0,0.1,1017.12,982.88,-0.001325,0.031475,0.134388,3e-06
1874,-2.0,2.0,0.1,1015.55,984.45,-0.001325,0.031475,0.134388,3e-06
1875,-2.0,2.0,0.1,1014.12,985.88,-0.001325,0.031475,0.134388,3e-06
1876,-2.0,2.0,0.1,1012.82,987.18,-0.001325,0.031475,0.134388,3e-06
1877,-2.0,2.0,0.1,1011.64,988.36,-0.001325,0.031475,0.134388,3e-06
1878,-2.0,2.0,0.1,1010.57,989.43,-0.001663,0.012568,0.138849,2e-06
1879,-2.0,2.0,0.05,1009.6,990.4,-0.001663,0.012568,0.138849,2e-06
1880,-2.0,2.0,0.05,1008.72,991.28,-0.001663,0.012568,0.138849,2e-06
1881,-2.0,2.0,0.0,1007.91,992.09,-0.001663,0.012568,0.138849,2e-06
1882,-2.0,2.0,0.0,1007.19,992.81,-0.001663,0.012568,0.138849,2e-06
1883,-2.0,2.0,0.0,1006.52,993.48,-0.001663,0.012568,0.138849,2e-06
1884,-2.0,2.0,0.0,1005.92,994.08,-0.001663,0.012568,0.138849,2e-06
1885,-2.0,2.0,0.0,1005.38,994.62,-0.001663,0.012568,0.138849,2e-06
1886,-2.0,2.0,0.0,1004.88,995.12,-0.001663,0.012568,0.138849,2e-06
1887,-2.0,2.0,0.0,1004.43,995.57,-0.001663,0.012568,0.138849,2e-06
1888,-2.0,2.0,0.0,1004.02,995.98,-0.001033,0.012951,0.13331,3e-06
1889,-2.0,2.0,0.0,1003.65,996.35,-0.001033,0.012951,0.13331,3e-06
1890,-2.0,2.0,0.0,1003.32,996.68,-0.001033,0.012951,0.13331,3e-06
1891,-2.0,2.0,0.0,1003.01,996.99,-0.001033,0.012951,0.13331,3e-06
1892,-2.0,2.0,0.0,1002.73,997.27,-0.001033,0.012951,0.13331,3e-06
1893,-2.0,2.0,0.0,1002.48,997.52,-0.001033,0.012951,0.13331,3e-06
1894,-0.31,0.31,0.05,1018.25,981.75,-0.001033,0.012951,0.13331,3e-06
1895,-2.0,2.0,0.05,1016.58,983.42,-0.001033,0.012951,0.13331,3e-06
1896,-2.0,2.0,0.05,1015.06,984.94,-0.001033,0.012951,0.13331,3e-06
1897,-2.0,2.0,0.05,1013.67,986.33,-0.001033,0.012951,0.13331,3e-06
1898,-0.58,0.58,0.1,1028.42,971.58,-0.001033,0.012951,0.13331,3e-06
1899,-2.0,2.0,0.1,1025.82,974.18,-0.001292,0.033441,0.165892,3e-06
1900,-2.0,2.0,0.1,1023.46,976.54,-0.001292,0.033441,0.165892,3e-06
1901,-2.0,2.0,0.1,1021.31,978.69,-0.001292,0.033441,0.165892,3e-06
1902,-2.0,2.0,0.1,1019.36,980.64,-0.001292,0.033441,0.165892,3e-06
1903,-2.0,2.0,0.1,1017.58,982.42,-0.001292,0.033441,0.165892,3e-06
1904,-2.0,2.0,0.1,1015.97,984.03,-0.001292,0.033441,0.165892,3e-06
1905,-2.0,2.0,0.1,1014.5,985.5,-0.001292,0.033441,0.165892,3e-06
1906,-2.0,2.0,0.1,1013.17,986.83,-0.001292,0.033441,0.165892,3e-06
1907,-2.0,2.0,0.1,1011.96,988.04,-0.001292,0.033441,0.165892,3e-06
1908,-2.0,2.0,0.1,1010.86,989.14,-0.001292,0.033441,0.165892,3e-06
1909,-2.0,2.0,0.1,1009.86,990.14,-0.002834,0.012215,0.182613,3e-06
1910,-2.0,2.0,0.1,1008.95,991.05,-0.002834,0.012215,0.182613,3e-06
1911,-2.0,2.0,0.1,1008.13,991.87,-0.002834,0.012215,0.182613,3e-06
1912,-2.0,2.0,0.1,1007.38,992.62,-0.002834,0.012215,0.182613,3e-06
1913,-2.0,2.0,0.1,1006.7,993.3,-0.002834,0.012215,0.182613,3e-06
1914,-2.0,2.0,0.05,1006.09,993.91,-0.002834,0.012215,0.182613,3e-06
1915,-2.0,2.0,0.05,1005.53,994.47,-0.002834,0.012215,0.182613,3e-06
1916,-2.0,2.0,0.05,1005.02,994.98,-0.002834,0.012215,0.182613,3e-06
1917,-2.0,2.0,0.05,1004.55,995.45,-0.002834,0.012215,0.182613,3e-06
1918,-2.0,2.0,0.0,1004.14,995.86,-0.002834,0.012215,0.182613,3e-06
1919,-2.0,2.0,0.0,1003.75,996.25,-0.001529,0.012646,0.166836,2e-06
1920,-2.0,2.0,0.0,1003.41,996.59,-0.001529,0.012646,0.166836,2e-06
1921,-2.0,2.0,0.0,1003.09,996.91,-0.001529,0.012646,0.166836,2e-06
1922,-2.0,2.0,0.0,1002.81,997.19,-0.001529,0.012646,0.166836,2e-06
1923,-2.0,2.0,0.0,1002.55,997.45,-0.001529,0.012646,0.166836,2e-06
1924,-2.0,2.0,0.0,1002.32,997.68,-0.001529,0.012646,0.166836,2e-06
1925,-2.0,2.0,0.0,1002.1,997.9,-0.001529,0.012646,0.166836,2e-06
1926,-2.0,2.0,0.0,1001.91,998.09,-0.001529,0.012646,0.166836,2e-06
1927,0.3,-0.3,0.05,1017.73,982.27,-0.001529,0.012646,0.166836,2e-06
1928,-2.0,2.0,0.05,1016.11,983.89,-0.001529,0.012646,0.166836,2e-06
